0,1,2,3,4,5,6,7,8,9,10
657daf20122fa666071aa7c4,000000000A1123190025 - 5370-170-217,null,null,null,320,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa833,000000000A1123280171 - 5370-170-225,Pass ,null,null,312,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa834,000000000A1123280172 - 5370-170-225,Pass ,null,null,312,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa8a6,000000000A1123370199 - 5370-170-225,null,null,null,401,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa8a7,000000000A1123370200 - 5370-170-225,null,null,null,302,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa919,000000000B1123150052 - 5370-169-288,Pass ,Pass ,null,22,Pass ,Pass ,Pass ,Pass ,100,
657daf20122fa666071aa91a,000000000B1123150053 - 5370-169-288,Pass ,Pass ,null,22,Pass ,Pass ,Pass ,Pass ,100,
657daf20122fa666071aa585,00000000--1123150115 - 5370-273-214,Pass ,Pass ,392,392,Pass ,Pass ,Pass ,Pass ,60,
657daf20122fa666071aa5fd,00000000--1123180102 - 5370-273-323,Pass ,- ,396,393,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa673,00000000--1123230380 - 5370-273-323,Pass ,Pass ,393,392,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aa674,00000000--1123230381 - 5370-273-323,Pass ,Pass ,393,397,Pass ,Pass ,Pass ,Pass ,45,
657daf20122fa666071aa6e8,00000000--1123400050 - 5370-273-323,Pass ,Pass ,396,396,Pass ,null,null,Pass ,55,
657daf20122fa666071aa6e9,00000000--1123400051 - 5370-273-323,Pass ,Pass ,396,396,Pass ,null,null,Pass ,50,
657daf20122fa666071aa75c,000000000A1123140061 - 5370-170-203,null,null,null,397,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa75d,000000000A1123140062 - 5370-170-212,null,null,null,230,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa7cf,000000000A1123200220 - 5370-270-229,null,null,395.7,null,null,null,null,null,null,
657daf20122fa666071aa7d0,000000000A1123200294 - 5370-270-229,null,null,404,null,null,null,null,null,null,
657daf20122fa666071aa843,000000000A1123280192 - 5370-170-225,Pass ,null,null,312,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa8b7,000000000A1123370233 - 5370-170-225,null,null,null,305,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa586,00000000--1123150116 - 5370-273-214,Pass ,Pass ,396,394,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aa5ff,00000000--1123180104 - 5370-273-323,Pass ,Pass ,396,394,Pass ,Pass ,Pass ,Pass ,60,
657daf20122fa666071aa677,00000000--1123230390 - 5370-273-323,Pass ,Pass ,397,398,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aa6ee,00000000--1123400066 - 5370-273-323,Pass ,Pass ,396,396,Pass ,null,null,Pass ,50,
657daf20122fa666071aa764,000000000A1123140069 - 5370-170-225,null,null,null,320,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa7db,000000000A1123210134 - 5370-169-279,Pass ,Pass ,null,436,Pass ,Pass ,Pass ,Pass ,100,
657daf20122fa666071aa84f,000000000A1123290191 - 5370-169-248,null,null,null,30,null,Pass ,Pass ,null,30,
657daf20122fa666071aa8c5,000000000A1123370335 - 5370-270-219,Pass ,null,436,null,Pass ,null,null,Pass ,null,
657daf20122fa666071aa587,00000000--1123150119 - 5370-273-323,Pass ,Pass ,392,394,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aa601,00000000--1123180106 - 5370-273-323,Pass ,Pass ,396,395,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aa602,00000000--1123180107 - 5370-273-323,Pass ,Pass ,395,394,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aa67a,00000000--1123230397 - 5370-273-323,Pass ,Pass ,395,393,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aa67b,00000000--1123240074 - 5370-273-323,Pass ,Pass ,396,400,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aa6f2,00000000--1123400216 - 5371-170-047,Pass ,null,null,150,Pass ,null,null,Pass ,null,
657daf20122fa666071aa6f3,00000000--1123400217 - 5371-170-047,Pass ,null,null,150,Pass ,null,null,Pass ,null,
657daf20122fa666071aa769,000000000A1123140074 - 5370-170-225,null,null,null,320,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa76a,000000000A1123140075 - 5370-170-225,null,null,null,320,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa7e1,000000000A1123210198 - 5370-273-318,Pass ,Pass ,439,440,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aa7e2,000000000A1123210211 - 5370-169-279,Pass ,Pass ,null,436,Pass ,Pass ,Pass ,Pass ,95,
657daf20122fa666071aa858,000000000A1123310165 - 5370-170-225,null,null,null,320,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa859,000000000A1123310166 - 5370-170-225,null,null,null,320,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa8cf,000000000A1123390103 - 5370-169-278,Pass ,Pass ,null,25,Pass ,null,null,Pass ,50,
657daf20122fa666071aa8d0,000000000A1123390104 - 5370-169-278,Pass ,Pass ,null,30,Pass ,null,null,Pass ,70,
657daf20122fa666071aa588,00000000--1123150120 - 5370-273-323,Pass ,Pass ,396,397,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aa589,00000000--1123150124 - 5370-273-323,Pass ,Pass ,395,397,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aa604,00000000--1123180123 - 5370-169-209,Pass ,null,null,397,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa605,00000000--1123180125 - 5370-169-209,Pass ,null,null,395,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa67f,00000000--1123240282 - 5370-169-209,Pass ,null,null,397,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa680,00000000--1123240309 - 5370-273-323,Pass ,Pass ,393,394,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aa6f9,00000000--1123410075 - 5370-273-323,null,Pass ,397,397,Pass ,null,null,Pass ,45,
657daf20122fa666071aa6fa,00000000--1123410076 - 5370-273-323,null,Pass ,397,397,Pass ,null,null,Pass ,50,
657daf20122fa666071aa774,000000000A1123140115 - 5370-170-225,null,null,null,320,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa775,000000000A1123140116 - 5370-170-225,null,null,null,320,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa7ee,000000000A1123220232 - 5370-170-211,null,null,null,318,- ,Pass ,Pass ,- ,null,
657daf20122fa666071aa7ef,000000000A1123220233 - 5370-170-211,null,null,null,318,- ,Pass ,Pass ,- ,null,
657daf20122fa666071aa867,000000000A1123310186 - 5370-170-225,null,null,null,320,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa8df,000000000A1123410253 - 5370-170-217,Pass ,null,null,312,Pass ,null,null,Pass ,null,
657daf20122fa666071aa58a,00000000--1123150125 - 5370-273-323,Pass ,Pass ,396,394,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aa608,00000000--1123180139 - 5370-169-214,Pass ,null,null,395,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa685,00000000--1123240314 - 5370-273-323,Pass ,Pass ,396,395,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aa701,00000000--1123430366 - 5371-170-047,Pass ,null,null,150,Pass ,null,null,Pass ,null,
657daf20122fa666071aa77f,000000000A1123150086 - 5371-170-048,null,null,null,150,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa7fc,000000000A1123230104 - 5370-170-206,null,null,null,320,- ,Pass ,Pass ,- ,null,
657daf20122fa666071aa875,000000000A1123320061 - 5370-169-278,Pass ,Pass ,null,30,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aa8ef,000000000A1123430250 - 5370-169-278,Pass ,Pass ,null,29,Pass ,null,null,Pass ,50,
657daf20122fa666071aa58b,00000000--1123150126 - 5370-273-323,Pass ,Pass ,398,394,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aa60a,00000000--1123180141 - 5370-169-214,Pass ,null,null,396,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa688,00000000--1123240325 - 5370-273-323,Pass ,Pass ,395,395,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aa705,00000000--1123440117 - 5370-273-323,Pass ,Pass ,396,394,Pass ,null,null,Pass ,50,
657daf20122fa666071aa706,00000000--1123440118 - 5370-273-323,Pass ,Pass ,396,394,Pass ,null,null,Pass ,50,
657daf20122fa666071aa784,000000000A1123150101 - 5370-169-248,Pass ,null,null,30,Pass ,Pass ,Pass ,Pass ,80,
657daf20122fa666071aa786,000000000A1123150103 - 5370-169-248,Pass ,null,null,30,Pass ,Pass ,Pass ,Pass ,70,
657daf20122fa666071aa803,000000000A1123230256 - 5370-169-279,Pass ,Pass ,null,436,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aa804,000000000A1123230257 - 5370-169-279,Pass ,Pass ,null,436,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aa87d,000000000A1123320181 - 5370-271-230,Pass ,Pass ,393,null,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aa87e,000000000A1123320182 - 5370-271-230,Pass ,Pass ,396,null,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aa8f9,000000000A1123430319 - 5370-170-217,null,null,null,320,null,null,null,null,null,
657daf20122fa666071aa8fa,000000000A1123430320 - 5370-170-217,null,null,null,320,null,null,null,null,null,
657daf20122fa666071aa58c,00000000--1123150138 - 5370-169-214,Pass ,null,null,393,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa58d,00000000--1123150139 - 5370-169-214,Pass ,null,null,392,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa60c,00000000--1123200001 - 5370-273-204,Pass ,Pass ,456,437,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aa60d,00000000--1123200002 - 5370-273-204,Pass ,Pass ,457,436,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aa68b,00000000--1123240334 - 5370-273-323,Pass ,Pass ,395,396,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aa68c,00000000--1123260152 - 5370-169-218,Pass ,null,null,30,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa70a,00000000--1123440123 - 5371-170-047,Pass ,null,null,155,Pass ,null,null,Pass ,null,
657daf20122fa666071aa70b,00000000--1123440124 - 5371-170-047,Pass ,null,null,155,Pass ,null,null,Pass ,null,
657daf20122fa666071aa78f,000000000A1123150132 - 5370-170-217,null,null,null,315,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa790,000000000A1123150133 - 5370-170-217,null,null,null,318,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa80c,000000000A1123240291 - 5370-169-279,Pass ,Pass ,null,439,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aa80d,000000000A1123240292 - 5370-169-279,Pass ,Pass ,null,439,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aa88a,000000000A1123340095 - 5370-270-229,Pass ,null,393,null,Pass ,null,null,Pass ,null,
657daf20122fa666071aa88b,000000000A1123340141 - 5370-169-279,Pass ,Pass ,null,462,Pass ,Pass ,Pass ,Pass ,75,
657daf20122fa666071aa909,000000000B1123140031 - 5370-169-288,Pass ,Pass ,null,22.4,Pass ,Pass ,Pass ,Pass ,80,
657daf20122fa666071aa90a,000000000B1123140086 - 5370-271-231,Pass ,Pass ,null,null,Pass ,Pass ,Pass ,Pass ,30,
657daf20122fa666071aa58e,00000000--1123150140 - 5370-169-214,Pass ,null,null,393,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa610,00000000--1123200005 - 5370-273-204,Pass ,Pass ,456,434,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aa611,00000000--1123200010 - 5370-273-204,Pass ,Pass ,457,435,Pass ,Pass ,Pass ,Pass ,35,
657daf20122fa666071aa691,00000000--1123260218 - 5370-273-323,Pass ,Pass ,395,396,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aa714,00000000--1123440229 - 5370-273-323,Pass ,Pass ,392,392,Pass ,null,null,Pass ,50,
657daf20122fa666071aa79a,000000000A1123160011 - 5370-170-217,null,null,null,320,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa81b,000000000A1123260369 - 5371-170-046,Pass ,null,null,10,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa899,000000000A1123350169 - 5370-169-278,Pass ,Pass ,null,30,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aa58f,00000000--1123150141 - 5370-169-214,Pass ,null,null,391,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa613,00000000--1123200012 - 5370-273-204,Pass ,Pass ,456,457.1,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aa695,00000000--1123260225 - 5370-273-323,Pass ,Pass ,395,396,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aa71a,00000000--1123440237 - 5370-273-323,Pass ,Pass ,393,393,Pass ,null,null,Pass ,50,
657daf20122fa666071aa7a0,000000000A1123160019 - 5370-170-206,null,null,null,21,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa823,000000000A1123280024 - 5370-170-206,null,null,null,null,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa8a4,000000000A1123370195 - 5370-170-225,null,null,null,396,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa590,00000000--1123150142 - 5370-169-214,Pass ,null,null,395,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa591,00000000--1123150143 - 5370-169-214,"-, Pass ",null,null,395,"-, Pass ",Pass ,Pass ,"-, Pass ",null,
657daf20122fa666071aa615,00000000--1123200014 - 5370-273-204,Pass ,Pass ,460,436,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aa616,00000000--1123200024 - 5370-273-204,Pass ,Pass ,456.8,439,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aa698,00000000--1123260231 - 5370-273-323,Pass ,Pass ,396,394,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aa699,00000000--1123260235 - 5370-273-323,Pass ,Pass ,395,396,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aa71f,00000000--1123440250 - 5370-273-323,Pass ,Pass ,395,395,Pass ,null,null,Pass ,50,
657daf20122fa666071aa720,00000000--1123440251 - 5370-273-323,Pass ,Pass ,396,396,Pass ,null,null,Pass ,50,
657daf20122fa666071aa7a6,000000000A1123160067 - 5370-170-217,null,null,null,320,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa7a7,000000000A1123160068 - 5370-170-217,null,null,null,320,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa829,000000000A1123280161 - 5370-170-225,Pass ,null,null,312,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa82a,000000000A1123280162 - 5370-170-225,Pass ,null,null,312,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa8ad,000000000A1123370213 - 5370-170-225,null,null,null,302,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa8ae,000000000A1123370214 - 5370-170-225,null,null,null,301,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa592,00000000--1123150144 - 5370-169-214,Pass ,null,null,388,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa593,00000000--1123150145 - 5370-169-214,- ,null,null,392,- ,Pass ,Pass ,- ,null,
657daf20122fa666071aa619,00000000--1123200029 - 5370-273-204,Pass ,Pass ,457,437,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aa61a,00000000--1123200032 - 5370-273-204,Pass ,Pass ,457,456,Pass ,Pass ,Pass ,Pass ,45,
657daf20122fa666071aa69e,00000000--1123260260 - 5370-273-323,Pass ,Pass ,394,393,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aa69f,00000000--1123260262 - 5370-273-323,Pass ,Pass ,394,393,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aa72a,00000000--1123450018 - 5370-273-323,Pass ,Pass ,398,398,Pass ,null,null,Pass ,50,
657daf20122fa666071aa72b,00000000--1123450021 - 5370-273-323,Pass ,Pass ,398,398,Pass ,null,null,Pass ,50,
657daf20122fa666071aa7b2,000000000A1123170002 - 5371-170-046,null,null,null,10,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa7b3,000000000A1123170051 - 5370-170-207,null,null,null,318,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa838,000000000A1123280176 - 5370-170-225,Pass ,null,null,312,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa8bf,000000000A1123370307 - 5370-169-278,Pass ,Pass ,null,29.9,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aa594,00000000--1123150150 - 5370-169-209,Pass ,null,null,396,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa61d,00000000--1123200037 - 5370-273-204,Pass ,Pass ,458,437,Pass ,Pass ,Pass ,Pass ,40,
657daf20122fa666071aa6a4,00000000--1123260342 - 5370-273-323,Pass ,Pass ,461,43,Pass ,Pass ,Pass ,Pass ,58,
657daf20122fa666071aa734,000000000-1123180027 - 5370-170-220,null,null,null,320,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa7be,000000000A1123180017 - 5370-170-207,null,null,null,320,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa846,000000000A1123280228 - 5370-170-207,null,null,null,312,null,Pass ,Pass ,null,null,
657daf20122fa666071aa8ce,000000000A1123390093 - 5370-170-217,Pass ,null,null,30,Pass ,null,null,Pass ,null,
657daf20122fa666071aa595,00000000--1123150151 - 5370-169-209,Pass ,null,null,397.6,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa61f,00000000--1123200041 - 5370-273-204,Pass ,Pass ,458,436,Pass ,Pass ,Pass ,Pass ,40,
657daf20122fa666071aa6a9,00000000--1123300014 - 5370-273-323,Pass ,Pass ,398,397,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aa739,000000000-1123200228 - 5370-170-219,null,null,null,30,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa7c5,000000000A1123190027 - 5370-170-217,null,null,null,320,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa84d,000000000A1123290189 - 5370-169-248,null,null,null,29,null,Pass ,Pass ,null,75,
657daf20122fa666071aa8d7,000000000A1123400127 - 5370-170-207,Pass ,null,null,320,Pass ,null,null,Pass ,null,
657daf20122fa666071aa596,00000000--1123150152 - 5370-273-214,Pass ,Pass ,392,394,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aa597,00000000--1123160003 - 5370-169-214,Pass ,null,null,394,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa621,00000000--1123200176 - 5371-270-009,null,null,null,250,null,null,null,null,null,
657daf20122fa666071aa6ac,00000000--1123300017 - 5370-273-323,Pass ,Pass ,396,399,Pass ,Pass ,Pass ,Pass ,60,
657daf20122fa666071aa6ad,00000000--1123300018 - 5370-273-323,Pass ,Pass ,397,396,Pass ,Pass ,Pass ,Pass ,45,
657daf20122fa666071aa73f,000000000-1123250147 - 5370-170-220,Pass ,null,null,320,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa740,000000000-1123260276 - 5370-273-207,Pass ,Pass ,7.8,7.7,Pass ,Pass ,Pass ,Pass ,25,
657daf20122fa666071aa7ca,000000000A1123190148 - 5370-169-278,Pass ,Pass ,null,30.1,Pass ,Pass ,Pass ,Pass ,90,
657daf20122fa666071aa7cb,000000000A1123190155 - 5370-169-248,Pass ,null,null,30,Pass ,Pass ,Pass ,Pass ,60,
657daf20122fa666071aa855,000000000A1123310076 - 5370-169-279,Pass ,Pass ,null,458,Pass ,Pass ,Pass ,Pass ,65,
657daf20122fa666071aa857,000000000A1123310161 - 5370-169-279,Pass ,Pass ,null,412,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aa8e0,000000000A1123410254 - 5370-170-217,Pass ,null,null,312,Pass ,null,null,Pass ,null,
657daf20122fa666071aa8e1,000000000A1123410255 - 5370-170-217,Pass ,null,null,312,Pass ,null,null,Pass ,null,
657daf20122fa666071aa59a,00000000--1123160006 - 5370-169-214,Pass ,null,null,394,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa59b,00000000--1123160029 - 5370-169-209,Pass ,null,null,394,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa624,00000000--1123200179 - 5370-169-214,Pass ,null,null,396,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa625,00000000--1123200180 - 5370-169-214,Pass ,null,null,395,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa6b3,00000000--1123300161 - 5370-273-323,Pass ,Pass ,395,396,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aa6b4,00000000--1123300162 - 5370-273-323,Pass ,Pass ,393,395,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aa747,000000000-1123390012 - 5370-170-220,Pass ,null,null,320,Pass ,null,null,Pass ,null,
657daf20122fa666071aa748,000000000-1123390013 - 5370-170-220,Pass ,null,null,320,Pass ,null,null,Pass ,null,
657daf20122fa666071aa7d5,000000000A1123210002 - 5370-170-217,null,null,null,320,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa7d8,000000000A1123210122 - 5370-170-217,null,null,null,320,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa865,000000000A1123310184 - 5370-170-225,Pass ,null,null,328,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa8f2,000000000A1123430253 - 5370-169-278,Pass ,Pass ,null,29,Pass ,null,null,Pass ,100,
657daf20122fa666071aa59c,00000000--1123160034 - 5370-273-229,Pass ,Pass ,394,393,Pass ,Pass ,Pass ,Pass ,68,
657daf20122fa666071aa628,00000000--1123200183 - 5370-169-214,Pass ,null,null,396,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa6bc,00000000--1123300171 - 5370-273-323,Pass ,Pass ,395,396,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aa750,000000000-1123420025 - 5370-170-219,Pass ,null,null,21,Pass ,null,null,Pass ,null,
657daf20122fa666071aa7e5,000000000A1123220055 - 5370-170-212,null,null,null,230.8,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa872,000000000A1123320048 - 5370-270-229,Pass ,null,27.9,null,Pass ,null,null,Pass ,null,
657daf20122fa666071aa900,000000000A1123440027 - 5370-170-207,Pass ,null,null,312,Pass ,null,null,Pass ,null,
657daf20122fa666071aa59d,00000000--1123160035 - 5370-273-229,Pass ,Pass ,394,393,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aa62a,00000000--1123200186 - 5370-169-214,Pass ,null,null,396,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa6bf,00000000--1123310130 - 5370-273-323,Pass ,Pass ,397,397,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aa756,000000000A1123140047 - 5370-270-229,null,null,389,null,null,null,null,null,null,
657daf20122fa666071aa7ea,000000000A1123220211 - 5370-270-219,null,null,445,null,null,null,null,null,null,
657daf20122fa666071aa879,000000000A1123320102 - 5370-270-229,Pass ,null,393,null,Pass ,null,null,Pass ,null,
657daf20122fa666071aa90c,000000000B1123140093 - 5370-271-231,null,Pass ,null,null,null,null,null,null,46.5,
657daf20122fa666071aa59e,00000000--1123160041 - 5370-169-214,Pass ,null,null,392,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa59f,00000000--1123160050 - 5370-273-204,Pass ,Pass ,461.5,440,Pass ,Pass ,Pass ,Pass ,40,
657daf20122fa666071aa62c,00000000--1123200188 - 5370-169-214,Pass ,null,null,396,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa62d,00000000--1123200189 - 5370-169-214,Pass ,null,null,396,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa6c5,00000000--1123310138 - 5370-273-323,Pass ,Pass ,398,398,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aa6c6,00000000--1123310139 - 5370-273-323,Pass ,Pass ,398,398,Pass ,Pass ,Pass ,Pass ,30,
657daf20122fa666071aa75a,000000000A1123140059 - 5370-270-229,null,null,400,null,null,null,null,null,null,
657daf20122fa666071aa75b,000000000A1123140060 - 5370-170-206,null,null,null,20,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa7f3,000000000A1123230008 - 5370-170-217,null,null,null,320,- ,Pass ,Pass ,- ,null,
657daf20122fa666071aa884,000000000A1123330093 - 5370-169-278,- ,Pass ,null,311,- ,Pass ,Pass ,- ,152,
657daf20122fa666071aa885,000000000A1123330308 - 5370-170-217,Pass ,null,null,396,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa914,000000000B1123150047 - 5370-169-288,Pass ,Pass ,null,22,Pass ,Pass ,Pass ,Pass ,100,
657daf20122fa666071aa915,000000000B1123150048 - 5370-169-288,Pass ,Pass ,null,22,Pass ,Pass ,Pass ,Pass ,90,
657daf20122fa666071aa5a0,00000000--1123160051 - 5370-273-204,Pass ,Pass ,461.5,440,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aa630,00000000--1123200192 - 5370-169-214,Pass ,null,null,396,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aa631,00000000--1123200193 - 5370-169-214,Pass ,null,null,397,Pass ,Pass ,Pass ,Pass ,null,
